index,id,title,overview,vote_count,poster_path
4826,157544,The Vatican Tapes,education exorcism anti christ exorcist wicked priest young girls government personal Thriller Horror KathleenRobertson MontannaGillis OliviaTaylorDudley NoemiGonzalez MichaelPeña MarkNeveldine,656.0,/eXN0zdTpm772ZCfnCeLAONguqxe.jpg
4827,6522,Life,mississippi river racist bootlegging criminal life imprisonment 1930s Comedy Crime EddieMurphy MartinLawrence ObbaBabatundé NickCassavetes BernieMac TedDemme,656.0,/mMTrgEhGrHzin07P5G6BPVw9XuW.jpg
4830,12405,Slumdog Millionaire,slum based on novel or book cheating suspicion mumbai (bombay) india game show quiz orphan duringcreditsstinger taj mahal india Drama Romance DevPatel SaurabhShukla AnilKapoor RajZutshi JenevaTalwar DannyBoyle,9879.0,/5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg
4833,302401,Snowden,national security agency (nsa) biography idealism idealist surveillance whistleblower political thriller fighting the system Drama History Crime Thriller JosephGordon Levitt ShaileneWoodley MelissaLeo ZacharyQuinto OliverStone,3939.0,/yfK7zxNL63VWfluFuoUaJj5PdNw.jpg
4835,26736,Wizards of Waverly Place: The Movie,sibling relationship island magic foreign language family vacation family holiday parents wizard trouble changing the past or future Family TV Movie Adventure Comedy Drama Fantasy Action SelenaGomez JakeT.Austin DavidHenrie MariaCanals Barrera LevL.Spiro,1282.0,/reHGWHlF5tHwFQiFmsWHn9gwIpq.jpg
4836,718032,Licorice Pizza,california 1970s high school love coming of age teenage love young love san fernando valley child actor shot on film jewish teenager Drama Comedy AlanaHaim CooperHoffman SeanPenn TomWaits BradleyCooper PaulThomasAnderson,1671.0,/jD98aUKHQZNAmrk0wQQ9wmNQPnP.jpg
4838,820,JFK,assassination cia usa president homophobia texas new orleans louisiana vietnam war john f. kennedy investigation politics government historical figure president conspiracy district attorney death john f. kennedy assassination assassination of president usa history 1960s courtroom drama legal thriller jacqueline kennedy Drama Thriller History KevinCostner TommyLeeJones GaryOldman KevinBacon MichaelRooker OliverStone,1877.0,/r0VWVTYlqdRCK5ZoOdNnHdqM2gt.jpg
4839,376570,Hush,deaf mute deaf knife computer alone murder mute serial killer stabbing trapped bow and arrow iphone Horror Thriller KateSiegel JohnGallagherJr. SamanthaSloyan MichaelTrucco EmiliaGraves MikeFlanagan,4145.0,/zHzBTd502IZf60x8n2g0TB01vPF.jpg
4840,82650,Diary of a Wimpy Kid: Dog Days,best friend summer based on children's book sweet sixteen duringcreditsstinger pool party Comedy Family ZacharyGordon SteveZahn DevonBostick RobertCapron RachaelHarris DavidBowers,810.0,/7pTvjELxw0f0E6sUPGtPEl4WD0S.jpg
4841,13460,Doomsday,post apocalyptic future dystopia quarantine futuristic sword fight lethal virus action hero 2030s Action Thriller Science Fiction RhonaMitra BobHoskins AdrianLester AlexanderSiddig DavidO'Hara NeilMarshall,1099.0,/cKUmTyXgmhv8cMRCY9RYTKcAeTn.jpg
4843,223,Rebecca,monte carlo based on novel or book age difference obsession bride cornwall england love film noir rural area devotion housekeeper death estate costume party second wife Mystery Romance Thriller Drama LaurenceOlivier JoanFontaine GeorgeSanders JudithAnderson NigelBruce AlfredHitchcock,1587.0,/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg
4844,8914,Deep Blue Sea,shark attack creature scientist shark killer shark genetic engineering animal horror underwater facility Action Horror Science Fiction ThomasJane SaffronBurrows LLCoolJ MichaelRapaport SamuelL.Jackson RennyHarlin,2089.0,/fyn0zyCI4kIlbDoHH0Hzv09hDC5.jpg
4845,457335,Guns Akimbo,gladiator fight hero website superhero bad cop body mutilation death match homeless man computer programmer live stream rescued from a fire viral Comedy Action DanielRadcliffe SamaraWeaving NatashaLiuBordizzo NedDennehy RhysDarby JasonLeiHowden,1921.0,/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg
4847,18331,The Nutty Professor,professor chemistry love teacher potion playing piano Comedy Romance Science Fiction JerryLewis StellaStevens DelMoore HenryGibson KathleenFreeman JerryLewis,341.0,/nfiPUkdNkvZRdtidoqL2b9zE97P.jpg
4849,4421,G.I. Jane,middle east helicopter gulf war u.s. navy sexism libya naval officer sexual harassment u.s. navy seal feminist drill instructor military against the odds u.s. senator us military military training reconnaissance sexual discrimination proving oneself political women in the military woman in a man's world military tradition one of the guys physical training military exercises seal team Action Drama DemiMoore ViggoMortensen MorrisChestnut JoshHopkins DavidVadim RidleyScott,1432.0,/6yBgZJYqaR4XkxwjsB9tS4GK1ZN.jpg
4850,77805,Lovelace,biography porn star based on true story porn actress Drama AmandaSeyfried SharonStone PeterSarsgaard HankAzaria WesBentley RobEpstein,596.0,/9zdacmBswpiyLJfynWeGFXxHP1i.jpg
4855,32823,Get Him to the Greek,london england musician concert los angeles california aftercreditsstinger Adventure Comedy Music JonahHill RussellBrand RoseByrne ElisabethMoss TylerMcKinney NicholasStoller,1535.0,/6g0li87w8LIK77QRUtOkQkM6bD7.jpg
4857,312831,The Hallow,baby fairy tale tree transformation mill forest woods ireland dog killing a dog fungus Fantasy Horror JosephMawle BojanaNovaković MichaelMcElhatton MichaelSmiley GaryLydon CorinHardy,533.0,/sOT4KqFPlvxTeEwyHOcn8agJnsI.jpg
4858,10280,Thinner,based on novel or book curse fat suit Horror Thriller RobertJohnBurke LucindaJenney BethanyJoyLenz JoeMantegna MichaelConstantine TomHolland,484.0,/3GR7uE3zMwERu2CgwdgTbAufFzU.jpg
4859,399366,Marrowbone,library sibling relationship beach abandoned house murder flashback rifle mental illness attic morse code 1960s orphan siblings fear of mirrors Thriller Horror Drama Mystery GeorgeMacKay AnyaTaylor Joy CharlieHeaton MiaGoth SergioG.Sánchez,1232.0,/ykn2GWDINcbunWPoNVRQtMaybo7.jpg
4864,82654,Warm Bodies,based on novel or book post apocalyptic future dystopia zombie zombie apocalypse interspecies romance based on young adult novel Horror Comedy Romance NicholasHoult TeresaPalmer LioTipton JohnMalkovich DaveFranco JonathanLevine,5605.0,/pvVpl38YOBDOANb0pWbXFb8X3iZ.jpg
4868,632322,All My Life,cancer Romance Drama JessicaRothe HarryShumJr. MichaelMasini ChrissieFit GregVrotsos MarcMeyers,400.0,/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg
4869,76,Before Sunrise,sunrise talking soulmates walking austria vienna austria Drama Romance EthanHawke JulieDelpy AndreaEckert HannoPöschl HaymonMariaButtinger RichardLinklater,3469.0,/aZ2Vkrc4RqIjewYbmfy74oDgZfX.jpg
4871,399035,The Commuter,conspiracy train Action Thriller Mystery LiamNeeson VeraFarmiga PatrickWilson JonathanBanks SamNeill JaumeCollet-Serra,3948.0,/rDeGK6FIUfVcXmuBdEORPAGPMNg.jpg
4876,592834,My Spy,spy Family Action Comedy DaveBautista ChloeColeman ParisaFitz Henley KristenSchaal PeterSegal,973.0,/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg
4877,9798,Enemy of the State,corruption washington dc usa helicopter falsely accused identity mexican standoff blackmail intelligence baltimore usa wiretap satellite national security agency (nsa) politics exploding building mystery mafia conspiracy lawyer espionage privacy surveillance voyeur secret hideout Action Drama Thriller WillSmith GeneHackman JonVoight ReginaKing LorenDean TonyScott,3314.0,/x9pXrMKLsBGGOFyyZ0Gwt9YpVub.jpg
4878,68817,Footloose,dancing dancer dance remake prom dance music dance teacher Drama Music Romance DennisQuaid KennyWormald JulianneHough AndieMacDowell MilesTeller CraigBrewer,1489.0,/68eo5PVf2o18BQivw3U7IJia6kV.jpg
4880,399057,The Killing of a Sacred Deer,husband wife relationship hostage blackmail surgeon paralysis insanity psychopath horror revenge paranormal dysfunctional family hospital cruelty brutality cafe cardiologist recovering alcoholic open heart surgery Drama Thriller Mystery ColinFarrell NicoleKidman BarryKeoghan RaffeyCassidy BillCamp YorgosLanthimos,3159.0,/e4DGlsc9g0h5AyoyvvAuIRnofN7.jpg
4882,339530,Tremors 5: Bloodlines,africa monster sequel creature graboids giant worm Action Adventure Comedy Horror Science Fiction MichaelGross JamieKennedy PearlThusi ReaRangaka BrandonAuret DonMichaelPaul,332.0,/dlSOgB0UcsU6pr3ttGrYsytDJfC.jpg
4884,10035,100 Girls,first time feminism underwear college kicker loss of virginity feminist cross dressing dorm room elevator Comedy Drama Romance JonathanTucker EmmanuelleChriqui JamesDeBello KatherineHeigl LarisaOleynik MichaelDavis,375.0,/xOR20bEMA1BCc9Sg2NgKcSrO1wo.jpg
4886,4379,Monster-in-Law,bad mother in law surgeon dogsitter falling in love Romance Comedy JenniferLopez JaneFonda MichaelVartan WandaSykes AdamScott RobertLuketic,1458.0,/lOnvMSAojdtKeVv8a8ilywXp6dF.jpg
4888,13537,Shattered Glass,journalism Drama History HaydenChristensen PeterSarsgaard ChloëSevigny RosarioDawson MelanieLynskey BillyRay,352.0,/1KHHNkrf8t15sXXF9d9TGq1T9jv.jpg
4893,796,Cruel Intentions,upper class sibling relationship sexual obsession bet sadistic drug abuse based on novel or book cynic cocaine virgin manipulation seduction love letter private school innocence addiction love psychotherapy Drama Romance SarahMichelleGellar RyanPhillippe ReeseWitherspoon SelmaBlair LouiseFletcher RogerKumble,2779.0,/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg
4901,12100,Windtalkers,japan world war ii radio transmission marine corps us army code navajo pacific war based on true story native american war hero War Drama Action History NicolasCage AdamBeach PeterStormare NoahEmmerich MarkRuffalo JohnWoo,1074.0,/547q4HXlvEcS06lujfb2yzsTP3H.jpg
4902,94348,Alex Cross,ex military Action Thriller Crime Mystery TylerPerry EdwardBurns MatthewFox RachelNichols CarmenEjogo RobCohen,643.0,/bQYXid9o6nunJBgmmjo6JFIQe1p.jpg
4904,52449,Bad Teacher,classroom manipulation teacher school middle school incompetence gold digger workplace comedy Comedy CameronDiaz JasonSegel JustinTimberlake LucyPunch JohnMichaelHiggins JakeKasdan,4246.0,/zpIY4qUSX91J9XpPgr0hFrk1eKr.jpg
4906,11012,Damage,sibling relationship loss of loved one scandal longing politician in flagranti femme fatale extramarital affair voyeur father son relationship Drama Romance JeremyIrons JulietteBinoche MirandaRichardson RupertGraves PeterStormare LouisMalle,346.0,/rKEm4XPJHTjh3kCtJKw07hda6VQ.jpg
4911,458253,Missing Link,himalaya mountain range bigfoot yeti stop motion cryptozoology loch ness monster shangri la 19th century sasquatch Family Animation Comedy Adventure Fantasy HughJackman ZoeSaldaña ZachGalifianakis StephenFry TimothyOlyphant ChrisButler,733.0,/gEkKHiiQRVUSX15Iwo8VFydXrtu.jpg
4913,780382,The Wolf and the Lion, Family Adventure MollyKunz GrahamGreene CharlieCarrick DerekJohns RebeccaCroll GillesdeMaistre,337.0,/aSRvK4kLJORBrVdlFn2wrGx8XPv.jpg
4916,525460,Welcome Home,italy infidelity vacation murder unfaithfulness surveillance Thriller Horror AaronPaul EmilyRatajkowski RiccardoScamarcio KatyLouiseSaunders AliceBellagamba GeorgeRatliff,285.0,/fMhJQoMitAh0pN0fLlD7iUGcBp0.jpg
4917,15566,Surviving Christmas,holiday romantic comedy christmas Comedy Romance BenAffleck JamesGandolfini ChristinaApplegate CatherineO'Hara JoshZuckerman MikeMitchell,446.0,/dR7bbxzIqW2lfIz5eZCsYQxF5Jc.jpg
4920,11127,Starship Troopers 3: Marauder,starship space marine creature marauder Adventure Science Fiction Action CasperVanDien JoleneBlalock StephenHogan BorisKodjoe AmandaDonohoe EdwardNeumeier,407.0,/vh5nospDpMOxZhyhRiXWWMmSFQe.jpg
4922,293767,Billy Lynn's Long Halftime Walk,post traumatic stress disorder american football based on novel or book war veteran cheerleader thanksgiving soldier iraq war producer effects from the past Drama War JoeAlwyn KristenStewart ChrisTucker GarrettHedlund VinDiesel AngLee,495.0,/vblJ5cTqZKg3DSyN1z8JxTUyf2Y.jpg
4923,820446,Downton Abbey: A New Era,villa country house southern france testament travel britain period drama based on tv series film making Drama Romance HughBonneville MaggieSmith JimCarter MichelleDockery ElizabethMcGovern SimonCurtis,309.0,/r5n4CLoIjUcnT3shWDi6MHdJ25a.jpg
4924,480042,Escape Plan: The Extractors,prison sequel Action Thriller Crime SylvesterStallone DaveBautista 50Cent ZhangJin HarryShumJr. JohnHerzfeld,696.0,/r15SUgzjL8bablcdEkHk9T7TSRl.jpg
4926,2270,Stardust,witch based on novel or book new love prince beauty kingdom wall transformation falling star royalty unrequited love goat pirate fratricide air pirate turned into animal Adventure Fantasy Romance Family ClaireDanes CharlieCox MichellePfeiffer RobertDeNiro SiennaMiller MatthewVaughn,3587.0,/AsCrevARwF6eCrF2v8zpLdn0gth.jpg
4929,7840,"10,000 BC",hunter indigenous lover (female) pyramid mammoth sapient mountain village stone age fighter primitive time saber toothed tiger prehistoric adventure Adventure Action Drama Fantasy StevenStrait CamillaBelle CliffCurtis NathanaelBaring MoZinal RolandEmmerich,2623.0,/lg3HcDLC5Kx3RNPQjeXvvS6nen3.jpg
4933,11649,Masters of the Universe,saving the world hero key skeleton time travel wretch super power aftercreditsstinger sword and planet Action Fantasy Science Fiction Adventure Thriller DolphLundgren FrankLangella MegFoster BillyBarty CourteneyCox GaryGoddard,761.0,/gaUecXFd31V68yOTJPJYaB9YhAf.jpg
4934,11231,The Next Karate Kid,martial arts becoming an adult buddhist monk karate sports high school revenge teen movie los angeles california classmate Action Drama Family Adventure PatMorita HilarySwank MichaelIronside ConstanceTowers ChrisConrad ChristopherCain,844.0,/9asnrgm2oloHsTKj8NW0Tl7FKG5.jpg
4935,21956,Scooby-Doo! and the Monster of Mexico, Animation Comedy Family Mystery CaseyKasem CandiMilo NicoleJaffe MariaCanals Barrera ScottJeralds,276.0,/fv4e6pGhl4fDUdRt2WIDLDgEq7e.jpg
4936,32856,Valentine's Day,married couple florist kiss single romantic comedy los angeles california valentine's day multiple storylines aftercreditsstinger duringcreditsstinger Comedy Romance JuliaRoberts BradleyCooper AnneHathaway TaylorSwift PatrickDempsey GarryMarshall,2792.0,/qOTcfD2DdnOTmhH0r1TOE09VvNh.jpg
4937,8005,Robin Hood: Men in Tights,witch tree house robin hood forest taxes thief parody breaking the fourth wall arrow spoof tournament Comedy CaryElwes RichardLewis RogerRees AmyYasbeck DaveChappelle MelBrooks,1780.0,/woexOLEkUlYsPLLuZRK6LjZaF38.jpg
4940,287424,Maggie,post apocalyptic future dystopia zombie Horror Drama Mystery ArnoldSchwarzenegger AbigailBreslin JoelyRichardson DouglasM.Griffin J.D.Evermore HenryHobson,1447.0,/twa9gXjocLM629sJrQYVtmF306R.jpg
4941,903,Cool Hand Luke,prison rebel loss of loved one based on novel or book florida harassment imprisonment dying and death gay interest escape barbed wire death boxing prison farm gay subtext Crime Drama PaulNewman GeorgeKennedy LukeAskew MorganWoodward HarryDeanStanton StuartRosenberg,1166.0,/4ykzTiHKLamh3eZJ8orVICtU2Jp.jpg
4942,4964,Knocked Up,alcohol one night stand bed pregnancy condom paternity drug use beard unprotected sex duringcreditsstinger Comedy Romance Drama SethRogen KatherineHeigl PaulRudd LeslieMann JasonSegel JuddApatow,3507.0,/b4OaXw2MW97VvIiZE0Sbn1NfxSh.jpg
4943,19918,Spread,seduction gigolo callboy Comedy Romance AshtonKutcher AnneHeche MargaritaLevieva SebastianStan AshleyJohnson DavidMackenzie,756.0,/hCA9jeOrVWYyK4bCO55hvDmT2Z3.jpg
4945,872,Singin' in the Rain,fan morning musical talkie partner film in film hollywood broadway audience chorus girl diction coach pearl necklace flapper silent film star 1920s old hollywood Comedy Music Romance Drama GeneKelly DonaldO'Connor DebbieReynolds JeanHagen MillardMitchell StanleyDonen,2669.0,/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
4947,9641,Cheaper by the Dozen 2,holiday competition chicago illinois based on novel or book husband wife relationship lake forbidden love big family father labor pain rivalry family relationships family vacation family holiday large family Comedy Family Adventure SteveMartin EugeneLevy BonnieHunt TomWelling PiperPerabo AdamShankman,1796.0,/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg
4949,6950,Outbreak,river general research army monkey epidemic medical research Action Drama Science Fiction Thriller DustinHoffman ReneRusso MorganFreeman KevinSpacey CubaGoodingJr. WolfgangPetersen,1996.0,/dxr5NoaIALZThSYeeaJKlMGCZlY.jpg
4952,37821,Killers,assassin Action Comedy Thriller Romance AshtonKutcher KatherineHeigl TomSelleck CatherineO'Hara KatherynWinnick RobertLuketic,1952.0,/o3nIJ5n4Qx74msRkP0FVaK6dx5z.jpg
4953,58224,Mr. Popper's Penguins,taxi restaurant zoo penguin ex husband little boy zookeeper doorman ride bird hatching aftercreditsstinger duringcreditsstinger Comedy Family JimCarrey CarlaGugino MadelineCarroll AngelaLansbury OpheliaLovibond MarkWaters,2583.0,/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg
4955,9691,Assassins,cia bank cat mexican standoff seattle usa hitman mission of murder hidden camera rivalry rescue shootout police chase sniper rifle detroit michigan silencer double cross caribbean sea assassinos [1995] Action Adventure Crime Thriller SylvesterStallone AntonioBanderas JulianneMoore AnatoliDavydov MuseWatson RichardDonner,1334.0,/kgqS4jn60E8UIExfceMUExB3ZKK.jpg
4956,37094,Falling Down,detective homophobia birthday vandalism rocket launcher traffic jam retirement gang briefcase los angeles california divorce anger pier hispanic inequality road rage urban decay laid off price gouging Crime Drama Thriller MichaelDouglas RobertDuvall BarbaraHershey RachelTicotin TuesdayWeld JoelSchumacher,3100.0,/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg
4957,407436,Mowgli: Legend of the Jungle,hunter based on novel or book wolf tiger bear coming of age jungle anthropomorphism python live action remake Adventure Drama RohanChand ChristianBale AndySerkis BenedictCumberbatch CateBlanchett AndySerkis,2290.0,/clRnzMsFoMIdC7I5JsG6dnnHH8l.jpg
4958,297608,The Taking of Deborah Logan,snake possession serial killer found footage shaky camera shot Horror Mystery Thriller JillLarson AnneRamsay MichelleAng RyanCutrona BrettGentile AdamRobitel,947.0,/77i7EBUyQKOUiZeYQ5tWDGQb0AI.jpg
4964,9839,Beyond Borders,london england cia landmine love of one's life cambodia ethiopia chechnya foreign aid Drama Romance Adventure War AngelinaJolie CliveOwen TeriPolo LinusRoache NoahEmmerich MartinCampbell,348.0,/j7Upm2AtGuTzCs2Asq0GyBIMAxX.jpg
4968,472674,The Goldfinch,new york city based on novel or book museum painting art bombing teenage protagonist Drama AnselElgort OakesFegley NicoleKidman JeffreyWright LukeWilson JohnCrowley,735.0,/8NwONmcJmPr0w9A176JorJ3tbJx.jpg
4969,50348,The Lincoln Lawyer,upper class prostitute based on novel or book judge homicide arrest video surveillance jury lawyer private investigator crime scene courtroom defense attorney beverly hills uncover truth murder trial trial lawyer courtroom drama bail hearing murder of a prostitute legal thriller attorney attorney client privilege guilty client Crime Drama Thriller MatthewMcConaughey MarisaTomei RyanPhillippe WilliamH.Macy JoshLucas BradFurman,2878.0,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg
4970,914,The Great Dictator,dictator hairdresser amnesia fascism world war ii jewish ghetto world war i nazi propaganda national socialism national socialist party speech satire black and white barbershop anti war fictitious country Comedy War CharlieChaplin JackOakie ReginaldGardiner HenryDaniell BillyGilbert CharlieChaplin,2852.0,/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg
4974,340666,Nocturnal Animals,based on novel or book parent child relationship hostage revenge flashback cancer writer overbearing mother art novelist ex husband ex wife relationship carjacking story within the story Drama Thriller AmyAdams JakeGyllenhaal MichaelShannon AaronTaylor Johnson TomFord,7104.0,/mdLDgQBD0va09npSQX5Zgo2evXM.jpg
4975,9760,Epic Movie,parody crude humor spoof Comedy Action Adventure KalPenn AdamCampbell JenniferCoolidge JaymaMays FauneChambers JasonFriedberg,1341.0,/l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg
4976,13690,Open Season 2,deer sequel bear dog animal dachshund Adventure Animation Comedy Family JoelMcHale MikeEpps CodyCameron GeorgiaEngel JaneKrakowski MatthewO'Callaghan,1063.0,/lM4bahouPblYcfngZtnNSkaWxCU.jpg
4977,867,Sliver,new york city based on novel or book eroticism hidden camera video surveillance psychopath murder neighbor stalking landlord female protagonist drug use sex talk apartment building landlord tenant relationship mind game erotic movie erotic thriller Drama Thriller SharonStone WilliamBaldwin TomBerenger PollyWalker ColleenCamp PhillipNoyce,560.0,/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg
4978,50321,Mars Needs Moms,alien rescue martian alien abduction alien invasion based on children's book duringcreditsstinger Adventure Animation Family SethGreen JoanCusack DanFogler BreckinMeyer ElisabethHarnois SimonWells,597.0,/g94LNU4pipIUJLkTvYIgNGfT2J2.jpg
4980,830,Forbidden Planet,flying saucer space alien planet rescue mission robot electronic music score sabotage shakespeare in modern dress mysterious death alien civilization lone survivor extinct race invisible monster ray weapons mind enhancement atomic power plant romantic triangle creation of matter misanthropy Science Fiction WalterPidgeon AnneFrancis LeslieNielsen WarrenStevens JackKelly FredM.Wilcox,757.0,/aq0OQfRS7hDDI8vyD0ICbH9eguC.jpg
4983,8834,Conspiracy Theory,new york city cia helicopter assassin obsession taxi driver fbi paranoia wheelchair chase theory politics government control cover up murder flashback conspiracy torture geronimo newsletter Action Drama Mystery Thriller MelGibson JuliaRoberts PatrickStewart CylkCozart SteveKahan RichardDonner,1240.0,/wj0n6gci4EMWRhV9ozCKTgESGdB.jpg
4986,9896,Rat Race,casino road trip millionaire Adventure Comedy RowanAtkinson LaneiChapman JohnCleese WhoopiGoldberg CubaGoodingJr. JerryZucker,1539.0,/8ghNCfFbCJjcNSz2K5jOC3eO6ZD.jpg
4987,2055,Open Range,gunslinger montana horse beef ranger shootout doctor thunderstorm cowboy crooked sheriff civil war veteran 19th century land baron vengeance lawman Western Action Drama KevinCostner RobertDuvall MichaelGambon MichaelJeter DiegoLuna KevinCostner,895.0,/d0zydHSE3kaidjDdlc4T6xnp113.jpg
4989,11879,Near Dark,small town motel sunlight vampire victim farm kiss gang leader femme fatale redneck hitchhiker exploding car road movie police raid woman director neo noir nomad vampire clan Horror AdrianPasdar JennyWright LanceHenriksen BillPaxton JenetteGoldstein KathrynBigelow,599.0,/hVhFNn3IQxxARvnpLIKMx8ZfTtG.jpg
4990,100241,"I, Frankenstein",queen anti hero prince supernatural based on comic gargoyle fighting demon Horror Thriller AaronEckhart YvonneStrahovski BillNighy JaiCourtney MirandaOtto StuartBeattie,1650.0,/pQkJ1tNsKRvYhwbC8eztLElKrmS.jpg
4993,621013,Chemical Hearts,high school based on young adult novel teenager Drama Romance AustinAbrams LiliReinhart SarahJones BruceAltman AdhirKalyan RichardTanne,1015.0,/q1MNlZYqhoD4U7sd7pjxD6SUf4z.jpg
4995,599521,Z-O-M-B-I-E-S 2,love triangle love cheerleading zombie werewolf family Music Romance TV Movie MiloManheim MegDonnelly TrevorTordjman KyleeRussell CarlaJeffery PaulHoen,376.0,/frTwEqSMWQ27oQeuiBO5PT0ZNqq.jpg
4998,9631,The Negotiator,corruption chicago illinois hostage pension innocence police hostage taking murder conspiracy bullet wound urban setting negotiator Action Crime Drama Thriller SamuelL.Jackson KevinSpacey DavidMorse RonRifkin JohnSpencer F.GaryGray,1745.0,/moiaZupHkPNd4ryCRqaocjKPeId.jpg
5000,79218,Ice Age: A Mammoth Christmas,holiday prehistoric times christmas Animation Family TV Movie BillyGardell RayRomano JohnLeguizamo QueenLatifah DenisLeary KarenDisher,564.0,/kwLi6MLlVsPWMVB9gOpFo5n7HZR.jpg
5007,157845,The Rover,sibling relationship small town hostage motel dystopia australia rifle money car accident soldier theft dog desert neo western midget Crime Drama GuyPearce RobertPattinson ScootMcNairy DavidField SusanPrior DavidMichôd,804.0,/734OOkr69mt8lyPk8iw3TwgQ90R.jpg
5012,9731,Friday the 13th: A New Beginning,new jersey mask psychology sadism psychopath horror sequel woods slaughter serial killer hospital slasher whodunit series of murders supernatural horror Horror Mystery MelanieKinnaman JohnShepherd ShavarRoss RichardYoung MarcoSt.John DannySteinmann,933.0,/sRA9Tb4aQz8EZlbX7xmh8WbzisW.jpg
5014,418437,Unforgettable,ex husband woman director Drama Thriller RosarioDawson KatherineHeigl GeoffStults IsabellaKai CherylLadd DeniseDiNovi,566.0,/jKyjJu3N0bcF9TzcyGLb0Nn6Uqq.jpg
5017,9678,Little Nicky,new york city sibling relationship parent child relationship devil's son hell satan demon bulldog father son relationship Comedy Fantasy AdamSandler PatriciaArquette HarveyKeitel RhysIfans Tom'Tiny'ListerJr. StevenBrill,1578.0,/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg
5018,16136,Juice,street gang black people rap music hip hop Crime Drama Thriller OmarEpps TupacShakur KhalilKain JermaineHopkins SamuelL.Jackson ErnestR.Dickerson,334.0,/fLOB1MdIf2jWexxOzq441lNTIpW.jpg
5019,556678,Emma.,based on novel or book matchmaking english countryside 19th century georgian or regency era matchmaker Comedy Romance AnyaTaylor Joy JohnnyFlynn JoshO'Connor CallumTurner AutumndeWilde,1480.0,/uHpHzbHLSsVmAuuGuQSpyVDZmDc.jpg
5020,6878,Homeward Bound: The Incredible Journey,based on novel or book cat friendship remake dog journey pets Adventure Comedy Drama Family MichaelJ.Fox SallyField DonAmeche KimGreist KevinChevalia DuwayneDunham,872.0,/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg
5022,373314,Misconduct, Thriller Drama Mystery JoshDuhamel AnthonyHopkins AlPacino GlenPowell AliceEve ShintaroShimosawa,483.0,/A82Kf9AoMaesgxntOCOyVfRgdYH.jpg
5025,13190,Dead Space: Downfall,vacuum fanatic colony infection adult animation severed leg head chopped off body torn apart alien monster bowels split in two Animation Horror Science Fiction Thriller BruceBoxleitner KellyHu JeffBennett JimCummings GreyDeLisle ChuckPatton,276.0,/w8KNXRQF9UzplokFlDrNMt0FkW7.jpg
5026,44826,Hugo,library based on novel or book movie business clock museum key steampunk orphan robot automaton hiding filmmaking leg brace doberman railway station based on young adult novel Adventure Drama Family AsaButterfield BenKingsley SachaBaronCohen ChloëGraceMoretz RayWinstone MartinScorsese,6526.0,/cFFkim9vRl250n50brtqfSvVF9k.jpg
5029,10428,Hackers,new york city hacker computer virus virtual reality computer prank internet cyberpunk hacking secret service dream sequence Action Crime Thriller Drama JonnyLeeMiller AngelinaJolie JesseBradford MatthewLillard RenolySantiago IainSoftley,1065.0,/w8H2KpRtpzwlxz5KrvINCVihok1.jpg
5031,8963,Crimson Tide,submarine terrorist mutiny missile nuclear missile embassy u.s. navy battle for power military moral dilemma post cold war aircraft carrier chain of command launch code sonar nuclear submarine Thriller Drama Action DenzelWashington GeneHackman MattCraven GeorgeDzundza ViggoMortensen TonyScott,1473.0,/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg
5033,11005,Awakenings,coma based on novel or book experiment miracle hope based on true story hospital illness woman director comatose Drama RobertDeNiro RobinWilliams JohnHeard JulieKavner PenelopeAnnMiller PennyMarshall,2123.0,/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg
5035,11891,Kung Pow: Enter the Fist,loss of loved one invulnerability spoof super power evil murder hunt Comedy Action SteveOedekerk LungFei LeoLee HsiehLing ling SteveOedekerk,527.0,/8twRIXhh7EoLZWcihWRKJEgdAXq.jpg
5038,431075,Polaroid,1970s camera high school undead antique polaroid polaroid camera haunted Horror Thriller Mystery KathrynPrescott TylerYoung SamanthaLogan KeenanTracey PriscillaQuintana LarsKlevberg,839.0,/6a1iqhfM0Y31kNPOSNPIuPrsYQ6.jpg
5039,21542,Love Don't Co$t a Thing,woman director Comedy Drama Family Romance NickCannon ChristinaMilian KenanThompson KalPenn SteveHarvey TroyByer,387.0,/88zspc72LIkfiuMnGpHnsWCuqEH.jpg
